                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                 1.3732,                 1.0771,                 1.4495,                0.55909,                0.53826,                0.63021,                0.44532,                 1.1832,                 0.9918,                 1.3876,             0.00070404,             0.00070404,             0.00070404
                     40,                  1.328,                 1.0568,                 1.4357,                0.62323,                0.53223,                0.62948,                0.42908,                 1.2184,                0.96039,                 1.3947,             0.00069304,             0.00069304,             0.00069304
                     41,                 1.3126,                 1.0314,                 1.4153,                 0.5773,                0.67978,                0.69799,                0.48566,                 1.0946,                0.86213,                 1.3284,             0.00068204,             0.00068204,             0.00068204
                     42,                 1.2825,                0.98461,                 1.3782,                0.61309,                0.62909,                0.69861,                0.47902,                 1.1058,                0.90168,                 1.3319,             0.00067104,             0.00067104,             0.00067104
                     43,                  1.289,                 1.0155,                 1.3885,                0.66103,                0.56836,                0.67545,                0.47852,                 1.1162,                0.91812,                 1.3325,             0.00066005,             0.00066005,             0.00066005
                     44,                  1.266,                0.98594,                 1.3916,                0.65879,                0.60486,                0.67171,                0.47934,                 1.1409,                0.89356,                 1.3214,             0.00064905,             0.00064905,             0.00064905
                     45,                 1.2885,                0.97417,                 1.3625,                0.63318,                0.62896,                0.69468,                0.48033,                 1.1751,                0.89337,                 1.3339,             0.00063805,             0.00063805,             0.00063805
                     46,                 1.2503,                0.97857,                 1.3607,                0.61848,                0.57925,                0.67051,                0.46401,                 1.0617,                0.88598,                  1.293,             0.00062705,             0.00062705,             0.00062705
                     47,                 1.2155,                0.93751,                 1.3311,                0.67526,                0.63986,                0.68536,                0.45809,                 1.0947,                0.82797,                 1.3103,             0.00061605,             0.00061605,             0.00061605
                     48,                 1.1824,                 0.9183,                 1.3054,                0.66362,                 0.6531,                0.70223,                0.48267,                 1.0959,                0.84286,                  1.281,             0.00060505,             0.00060505,             0.00060505
                     49,                 1.2041,                0.92406,                 1.3009,                0.63327,                0.65818,                0.72773,                0.51957,                  1.082,                0.84562,                 1.2864,             0.00059405,             0.00059405,             0.00059405
                     50,                 1.1943,                0.92026,                 1.3187,                0.61333,                 0.6659,                0.69953,                0.51112,                 1.0454,                0.81471,                  1.271,             0.00058305,             0.00058305,             0.00058305
                     51,                 1.1429,                0.88128,                 1.2828,                0.65753,                0.68543,                0.72689,                 0.5047,                 1.0335,                0.80702,                 1.2578,             0.00057205,             0.00057205,             0.00057205
                     52,                 1.1501,                0.88774,                 1.2868,                0.71458,                0.64187,                0.72563,                0.55318,                 1.0058,                0.83331,                 1.2327,             0.00056105,             0.00056105,             0.00056105
                     53,                 1.1504,                0.90305,                 1.3032,                0.68591,                 0.5843,                0.68131,                0.50106,                0.99076,                0.84472,                 1.2477,             0.00055006,             0.00055006,             0.00055006
                     54,                 1.1343,                0.87617,                 1.2834,                0.63854,                0.63479,                0.66516,                0.48784,                 1.0217,                0.82659,                 1.2468,             0.00053906,             0.00053906,             0.00053906
                     55,                 1.1046,                0.86816,                 1.2625,                0.71385,                0.61697,                0.72355,                0.53513,                0.97286,                0.76861,                  1.214,             0.00052806,             0.00052806,             0.00052806
                     56,                 1.0834,                0.83892,                 1.2564,                0.69632,                0.63625,                0.72058,                0.53989,                 1.0655,                0.79084,                 1.2599,             0.00051706,             0.00051706,             0.00051706
                     57,                 1.1357,                0.84143,                 1.2596,                0.74959,                0.63192,                0.73176,                0.52124,                 1.0672,                0.75245,                 1.2671,             0.00050606,             0.00050606,             0.00050606
                     58,                 1.1193,                0.83455,                 1.2625,                0.70956,                0.61559,                0.71176,                0.52777,                0.97344,                0.75351,                 1.2063,             0.00049506,             0.00049506,             0.00049506
                     59,                 1.1301,                0.84865,                 1.2431,                0.72263,                0.65635,                0.74832,                0.55456,                0.97019,                0.72222,                 1.2024,             0.00048406,             0.00048406,             0.00048406
                     60,                 1.0587,                0.80856,                 1.2292,                0.74062,                0.61791,                0.73112,                0.53566,                0.99807,                0.77146,                  1.211,             0.00047306,             0.00047306,             0.00047306
                     61,                 1.0545,                 0.8099,                 1.2025,                0.71345,                0.65092,                0.72922,                0.54717,                0.97127,                0.72269,                 1.1965,             0.00046206,             0.00046206,             0.00046206
                     62,                 1.0624,                0.82006,                 1.2382,                0.62351,                0.68825,                0.73625,                0.52517,                 1.0924,                0.82255,                  1.237,             0.00045107,             0.00045107,             0.00045107
                     63,                 1.1128,                  0.829,                 1.2179,                0.69331,                0.66146,                0.72962,                  0.541,                 1.0237,                0.73903,                 1.2151,             0.00044007,             0.00044007,             0.00044007
                     64,                 1.0764,                0.80879,                 1.2268,                0.71174,                0.67935,                0.74489,                0.57264,                0.94231,                0.71331,                 1.1667,             0.00042907,             0.00042907,             0.00042907
                     65,                 1.0832,                0.81159,                 1.2196,                0.71306,                0.69805,                0.75375,                0.57748,                0.92027,                0.69591,                 1.1568,             0.00041807,             0.00041807,             0.00041807
                     66,                 1.0187,                0.77505,                 1.1844,                0.75707,                0.72067,                0.75849,                0.57209,                0.92874,                0.67201,                 1.1633,             0.00040707,             0.00040707,             0.00040707
                     67,                 1.0327,                0.77743,                 1.1934,                0.72023,                0.70338,                0.74431,                0.56223,                0.94193,                0.68498,                 1.1792,             0.00039607,             0.00039607,             0.00039607
                     68,                 1.0044,                0.76647,                 1.1791,                0.74063,                0.71984,                0.76319,                 0.5905,                0.88926,                0.67184,                 1.1436,             0.00038507,             0.00038507,             0.00038507
                     69,                 1.0051,                0.75036,                 1.1777,                0.75739,                0.67208,                0.75594,                0.57593,                0.90663,                0.66894,                 1.1469,             0.00037407,             0.00037407,             0.00037407
                     70,                 1.0049,                0.75991,                  1.166,                0.73315,                0.72686,                0.75823,                0.57714,                0.88162,                0.66776,                 1.1383,             0.00036307,             0.00036307,             0.00036307
                     71,                 1.0154,                 0.7557,                 1.1796,                0.74807,                 0.6794,                 0.7524,                0.56357,                0.90068,                0.68265,                  1.147,             0.00035208,             0.00035208,             0.00035208
                     72,                0.97647,                0.73448,                 1.1664,                0.74562,                0.71797,                0.75348,                  0.584,                 0.8829,                0.65428,                 1.1332,             0.00034108,             0.00034108,             0.00034108
                     73,                0.98935,                0.74468,                  1.169,                0.73897,                0.68361,                0.75561,                0.58854,                0.89191,                0.66635,                  1.132,             0.00033008,             0.00033008,             0.00033008
                     74,                0.98063,                0.73591,                  1.163,                0.76113,                0.67544,                0.75523,                0.57779,                0.88298,                 0.6435,                 1.1294,             0.00031908,             0.00031908,             0.00031908
                     75,                0.95274,                0.71468,                 1.1411,                0.69625,                0.65537,                0.73975,                0.57976,                0.87126,                0.65531,                 1.1219,             0.00030808,             0.00030808,             0.00030808
                     76,                0.96974,                0.73876,                  1.144,                 0.7483,                0.67679,                0.75251,                0.57176,                0.87754,                0.63575,                 1.1194,             0.00029708,             0.00029708,             0.00029708
                     77,                0.96379,                0.70624,                  1.145,                0.74505,                0.70605,                0.75807,                0.57914,                0.91567,                0.64706,                 1.1284,             0.00028608,             0.00028608,             0.00028608
                     78,                 0.9828,                0.72532,                 1.1396,                0.76309,                0.70496,                 0.7636,                0.58835,                0.86791,                0.62519,                 1.1117,             0.00027508,             0.00027508,             0.00027508
                     79,                0.98621,                0.71819,                 1.1524,                0.77318,                0.67039,                0.75906,                0.59144,                0.86425,                0.63523,                 1.1105,             0.00026408,             0.00026408,             0.00026408
                     80,                0.96777,                0.72496,                 1.1522,                 0.7366,                0.71648,                 0.7654,                0.59682,                0.91014,                0.63947,                 1.1222,             0.00025309,             0.00025309,             0.00025309
                     81,                0.98239,                0.72772,                 1.1606,                0.76817,                0.72257,                0.76188,                0.60405,                0.86834,                 0.6201,                 1.1062,             0.00024209,             0.00024209,             0.00024209
                     82,                0.94793,                0.70253,                 1.1357,                0.76503,                0.70984,                0.76421,                0.61634,                0.85391,                0.62502,                 1.1011,             0.00023109,             0.00023109,             0.00023109
                     83,                0.97768,                0.71597,                 1.1439,                0.78474,                0.71715,                0.77149,                0.60597,                0.85465,                0.61366,                 1.0997,             0.00022009,             0.00022009,             0.00022009
                     84,                0.94882,                0.71409,                 1.1353,                0.74619,                0.71093,                0.75702,                0.60052,                0.85071,                0.62413,                 1.0972,             0.00020909,             0.00020909,             0.00020909
                     85,                0.93204,                0.68644,                 1.1277,                0.76121,                0.69853,                0.75508,                0.60073,                0.86926,                0.62901,                 1.1062,             0.00019809,             0.00019809,             0.00019809
                     86,                0.93707,                0.68772,                 1.1275,                0.78847,                0.71585,                0.77197,                0.61148,                0.84921,                0.59979,                 1.0924,             0.00018709,             0.00018709,             0.00018709
                     87,                 0.9405,                0.71146,                 1.1254,                0.76103,                0.72103,                0.76492,                0.60098,                0.86751,                0.61265,                 1.0998,             0.00017609,             0.00017609,             0.00017609
                     88,                0.91118,                0.68085,                 1.1162,                  0.765,                0.70768,                0.76435,                0.60721,                0.83842,                0.61218,                 1.0875,             0.00016509,             0.00016509,             0.00016509
                     89,                0.93176,                0.68333,                 1.1211,                0.78023,                0.71207,                0.76894,                0.60158,                0.83535,                0.59118,                 1.0869,              0.0001541,              0.0001541,              0.0001541
                     90,                0.91947,                0.69616,                 1.1283,                 0.7759,                0.70943,                0.76034,                0.60938,                0.85283,                0.59815,                 1.0933,              0.0001431,              0.0001431,              0.0001431
                     91,                0.90081,                0.77136,                 1.1126,                0.75816,                0.71687,                0.76375,                0.59899,                0.90023,                0.65114,                 1.1076,              0.0001321,              0.0001321,              0.0001321
                     92,                0.91547,                0.72494,                 1.0913,                0.72418,                0.72704,                0.75884,                0.58551,                0.88071,                 0.7297,                 1.0996,              0.0001211,              0.0001211,              0.0001211
                     93,                0.86775,                0.69687,                 1.0872,                0.69959,                 0.6829,                 0.7417,                0.57809,                0.89278,                0.69773,                 1.1058,              0.0001101,              0.0001101,              0.0001101
                     94,                0.86112,                0.67504,                 1.0708,                0.74792,                0.68377,                0.75608,                0.58239,                0.87347,                0.64367,                 1.0905,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     95,                0.83441,                0.64848,                 1.0593,                0.75249,                0.71622,                0.76835,                0.60797,                0.85586,                0.62513,                 1.0765,             8.8102e-05,             8.8102e-05,             8.8102e-05
                     96,                0.82541,                0.63742,                 1.0635,                0.77717,                0.69924,                  0.757,                 0.6023,                0.85872,                 0.6259,                 1.0784,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     97,                 0.8365,                0.64597,                 1.0646,                0.74634,                0.71661,                0.75246,                0.60157,                0.85212,                0.62914,                 1.0688,             6.6105e-05,             6.6105e-05,             6.6105e-05
                     98,                0.82909,                0.63312,                 1.0558,                0.75036,                0.71934,                0.76269,                0.60556,                0.83823,                0.61385,                 1.0632,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     99,                0.81047,                 0.6152,                 1.0487,                0.75528,                0.72429,                0.76555,                0.60904,                0.83622,                 0.6022,                 1.0649,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    100,                0.82656,                0.63081,                   1.05,                0.76567,                0.73448,                0.76797,                0.61099,                0.82979,                 0.5967,                 1.0616,             3.3108e-05,             3.3108e-05,             3.3108e-05
