                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 4.3728,                 4.4336,                  4.335,                      0,                      0,                      0,                      0,                 4.3352,                 4.5285,                 4.1608,              0.0001089,              0.0001089,              0.0001089
                     13,                 4.2284,                 4.3003,                 4.3008,                      0,                      0,                      0,                      0,                 4.3347,                 4.5294,                 4.1611,             0.00011748,             0.00011748,             0.00011748
                     14,                  4.749,                 4.3108,                 4.2625,                      0,                      0,                      0,                      0,                 4.3341,                 4.5307,                 4.1613,             0.00012584,             0.00012584,             0.00012584
                     15,                 4.3141,                 4.1848,                 4.3462,                      0,                      0,                      0,                      0,                 4.3335,                 4.5323,                 4.1616,             0.00013398,             0.00013398,             0.00013398
                     16,                 4.3629,                 4.1404,                 4.2525,                      0,                      0,                      0,                      0,                 4.3327,                 4.5344,                  4.162,              0.0001419,              0.0001419,              0.0001419
                     17,                 4.3037,                 4.4353,                 4.2336,                      0,                      0,                      0,                      0,                  4.332,                 4.5365,                 4.1623,              0.0001496,              0.0001496,              0.0001496
                     18,                 3.8729,                 4.0428,                 4.2662,                      0,                      0,                      0,                      0,                  4.332,                 4.5365,                 4.1623,             0.00015708,             0.00015708,             0.00015708
                     19,                 4.2903,                 4.2194,                 4.2247,                      0,                      0,                      0,                      0,                 4.3309,                 4.5408,                  4.163,             0.00016434,             0.00016434,             0.00016434
                     20,                 4.6937,                 4.1611,                 4.2933,                      0,                      0,                      0,                      0,                 4.3309,                 4.5408,                  4.163,             0.00017138,             0.00017138,             0.00017138
                     21,                 4.1873,                 3.9489,                 4.2131,                      0,                      0,                      0,                      0,                 4.3303,                 4.5461,                 4.1637,              0.0001782,              0.0001782,              0.0001782
                     22,                 4.0978,                 4.1987,                 4.2267,                      0,                      0,                      0,                      0,                 4.3303,                 4.5461,                 4.1637,              0.0001848,              0.0001848,              0.0001848
                     23,                 3.7174,                 3.9395,                  4.274,                      0,                      0,                      0,                      0,                 4.3296,                  4.552,                 4.1645,             0.00019119,             0.00019119,             0.00019119
                     24,                 4.0472,                 3.9923,                 4.2203,                      0,                      0,                      0,                      0,                 4.3296,                  4.552,                 4.1645,             0.00019735,             0.00019735,             0.00019735
                     25,                 3.5737,                 4.0633,                 4.2838,                      0,                      0,                      0,                      0,                 4.3289,                  4.559,                 4.1654,             0.00020329,             0.00020329,             0.00020329
                     26,                 3.8493,                 3.7545,                  4.169,                      0,                      0,                      0,                      0,                 4.3289,                  4.559,                 4.1654,             0.00020901,             0.00020901,             0.00020901
                     27,                 3.9468,                 3.7648,                 4.2394,                      0,                      0,                      0,                      0,                 4.3281,                 4.5671,                 4.1665,             0.00021451,             0.00021451,             0.00021451
                     28,                 3.3722,                 4.0464,                 4.1943,                      0,                      0,                      0,                      0,                 4.3281,                 4.5671,                 4.1665,             0.00021979,             0.00021979,             0.00021979
                     29,                 3.8018,                 3.9603,                  4.168,                      0,                      0,                      0,                      0,                 4.3273,                  4.576,                 4.1676,             0.00022485,             0.00022485,             0.00022485
                     30,                 4.1592,                 3.8545,                 4.1028,                      0,                      0,                      0,                      0,                 4.3273,                  4.576,                 4.1676,             0.00022969,             0.00022969,             0.00022969
                     31,                 3.8645,                 3.8025,                 4.0991,                      0,                      0,                      0,                      0,                 4.3263,                 4.5866,                  4.169,             0.00023431,             0.00023431,             0.00023431
                     32,                 4.4362,                 3.7462,                 4.0614,                      0,                      0,                      0,                      0,                 4.3263,                 4.5866,                  4.169,             0.00023871,             0.00023871,             0.00023871
                     33,                  2.963,                 3.7877,                 4.2708,                      0,                      0,                      0,                      0,                 4.3253,                 4.5973,                 4.1704,             0.00024289,             0.00024289,             0.00024289
                     34,                 4.0957,                 4.1409,                 4.1003,                      0,                      0,                      0,                      0,                 4.3253,                 4.5973,                 4.1704,             0.00024685,             0.00024685,             0.00024685
                     35,                 4.2721,                 3.7428,                 4.1141,                      0,                      0,                      0,                      0,                 4.3244,                  4.609,                 4.1719,             0.00025059,             0.00025059,             0.00025059
                     36,                 4.0315,                 3.7213,                 4.0934,                      0,                      0,                      0,                      0,                 4.3244,                  4.609,                 4.1719,             0.00025411,             0.00025411,             0.00025411
                     37,                 3.9941,                 3.7446,                 4.0929,                      0,                      0,                      0,                      0,                 4.3228,                 4.6214,                 4.1732,             0.00025741,             0.00025741,             0.00025741
                     38,                 4.3972,                 3.8887,                 4.0091,                      0,                      0,                      0,                      0,                 4.3228,                 4.6214,                 4.1732,              0.0002605,              0.0002605,              0.0002605
                     39,                  3.934,                 3.7851,                 4.1137,                      0,                      0,                      0,                      0,                 4.3212,                 4.6343,                  4.175,             0.00026336,             0.00026336,             0.00026336
                     40,                 3.3561,                  3.544,                 4.1527,                      0,                      0,                      0,                      0,                 4.3212,                 4.6343,                  4.175,               0.000266,               0.000266,               0.000266
                     41,                 3.4865,                 3.3967,                 4.0468,                      0,                      0,                      0,                      0,                 4.3192,                 4.6485,                 4.1765,             0.00026842,             0.00026842,             0.00026842
                     42,                 4.5995,                 4.0638,                 4.0194,                      0,                      0,                      0,                      0,                 4.3192,                 4.6485,                 4.1765,             0.00027062,             0.00027062,             0.00027062
                     43,                 3.6973,                 3.5352,                 3.9444,                      0,                      0,                      0,                      0,                 4.3164,                 4.6632,                 4.1791,              0.0002726,              0.0002726,              0.0002726
                     44,                 3.4388,                 3.6366,                 4.0848,                      0,                      0,                      0,                      0,                 4.3164,                 4.6632,                 4.1791,             0.00027436,             0.00027436,             0.00027436
                     45,                 3.4575,                 3.6867,                 4.2202,                      0,                      0,                      0,                      0,                 4.3135,                 4.6781,                 4.1817,              0.0002759,              0.0002759,              0.0002759
                     46,                 3.6939,                 3.6215,                 4.0078,                      0,                      0,                      0,                      0,                 4.3135,                 4.6781,                 4.1817,             0.00027722,             0.00027722,             0.00027722
                     47,                 3.6069,                 3.6113,                 4.0544,                      0,                      0,                      0,                      0,                 4.3099,                 4.6918,                 4.1849,             0.00027832,             0.00027832,             0.00027832
                     48,                 3.1629,                 3.5031,                 4.0295,                      0,                      0,                      0,                      0,                 4.3099,                 4.6918,                 4.1849,              0.0002792,              0.0002792,              0.0002792
                     49,                  3.635,                 3.3277,                 3.9379,                      0,                      0,                      0,                      0,                 4.3056,                 4.7056,                 4.1879,             0.00027987,             0.00027987,             0.00027987
                     50,                 3.9723,                 3.4348,                 3.8483,                      0,                      0,                      0,                      0,                 4.3056,                 4.7056,                 4.1879,             0.00028031,             0.00028031,             0.00028031
                     51,                 3.2252,                  3.502,                 3.9744,                      0,                      0,                      0,                      0,                 4.3011,                 4.7189,                 4.1911,             0.00028053,             0.00028053,             0.00028053
                     52,                  3.111,                 3.4527,                 4.0161,                      0,                      0,                      0,                      0,                 4.3011,                 4.7189,                 4.1911,             0.00028053,             0.00028053,             0.00028053
                     53,                 3.3276,                 3.4425,                 4.0453,                      0,                      0,                      0,                      0,                 4.3011,                 4.7189,                 4.1911,             0.00028031,             0.00028031,             0.00028031
                     54,                 3.7016,                  3.617,                 3.9867,                      0,                      0,                      0,                      0,                 4.2969,                 4.7328,                 4.1945,             0.00027987,             0.00027987,             0.00027987
                     55,                 3.4241,                 3.2835,                 3.9821,                      0,                      0,                      0,                      0,                 4.2969,                 4.7328,                 4.1945,             0.00027921,             0.00027921,             0.00027921
                     56,                 3.5676,                 3.3247,                 3.8784,                      0,                      0,                      0,                      0,                 4.2969,                 4.7328,                 4.1945,             0.00027833,             0.00027833,             0.00027833
                     57,                 3.7052,                 3.4634,                 3.9333,                      0,                      0,                      0,                      0,                 4.2961,                 4.7469,                 4.1982,             0.00027723,             0.00027723,             0.00027723
                     58,                 3.1501,                 3.4891,                 3.9685,                      0,                      0,                      0,                      0,                 4.2961,                 4.7469,                 4.1982,             0.00027592,             0.00027592,             0.00027592
                     59,                 3.9304,                 3.8088,                 3.8792,                      0,                      0,                      0,                      0,                 4.2961,                 4.7469,                 4.1982,             0.00027438,             0.00027438,             0.00027438
                     60,                 3.8918,                 3.3808,                 3.7711,                      0,                      0,                      0,                      0,                  4.296,                 4.7581,                 4.2016,             0.00027262,             0.00027262,             0.00027262
                     61,                 3.1961,                 3.3817,                 4.0418,                      0,                      0,                      0,                      0,                  4.296,                 4.7581,                 4.2016,             0.00027064,             0.00027064,             0.00027064
                     62,                 3.2119,                 3.2965,                 3.8981,                      0,                      0,                      0,                      0,                  4.296,                 4.7581,                 4.2016,             0.00026844,             0.00026844,             0.00026844
                     63,                 3.3264,                 3.0985,                 3.8184,                      0,                      0,                      0,                      0,                 4.2957,                 4.7725,                 4.2062,             0.00026602,             0.00026602,             0.00026602
                     64,                 3.2093,                 3.3096,                 3.9952,                      0,                      0,                      0,                      0,                 4.2957,                 4.7725,                 4.2062,             0.00026338,             0.00026338,             0.00026338
                     65,                 3.6324,                 3.0604,                 3.7829,                      0,                      0,                      0,                      0,                 4.2957,                 4.7725,                 4.2062,             0.00026053,             0.00026053,             0.00026053
                     66,                 3.6356,                 3.4714,                  3.839,                      0,                      0,                      0,                      0,                 4.2956,                 4.7825,                 4.2097,             0.00025745,             0.00025745,             0.00025745
                     67,                 2.9596,                 3.2529,                 3.9619,                      0,                      0,                      0,                      0,                 4.2956,                 4.7825,                 4.2097,             0.00025415,             0.00025415,             0.00025415
                     68,                 3.4916,                  3.146,                 3.8598,                      0,                      0,                      0,                      0,                 4.2956,                 4.7825,                 4.2097,             0.00025063,             0.00025063,             0.00025063
                     69,                 3.4152,                 3.1663,                 3.8838,                      0,                      0,                      0,                      0,                 4.2958,                 4.7867,                 4.2117,             0.00024689,             0.00024689,             0.00024689
                     70,                  2.909,                 3.4866,                 3.9888,                      0,                      0,                      0,                      0,                 4.2958,                 4.7867,                 4.2117,             0.00024293,             0.00024293,             0.00024293
                     71,                 3.0332,                 3.3964,                 3.9493,                      0,                      0,                      0,                      0,                 4.2958,                 4.7867,                 4.2117,             0.00023875,             0.00023875,             0.00023875
                     72,                 2.9739,                  3.423,                 3.9472,                      0,                      0,                      0,                      0,                 4.2958,                 4.7918,                  4.214,             0.00023436,             0.00023436,             0.00023436
                     73,                 2.8472,                 3.2321,                 3.9528,                      0,                      0,                      0,                      0,                 4.2958,                 4.7918,                  4.214,             0.00022974,             0.00022974,             0.00022974
                     74,                 3.7884,                 3.3693,                 3.8116,                      0,                      0,                      0,                      0,                 4.2958,                 4.7918,                  4.214,              0.0002249,              0.0002249,              0.0002249
                     75,                 2.9686,                 3.5316,                 3.8898,                      0,                      0,                      0,                      0,                 4.2954,                 4.7973,                 4.2139,             0.00021984,             0.00021984,             0.00021984
                     76,                 2.8995,                  3.409,                 3.8648,                      0,                      0,                      0,                      0,                 4.2954,                 4.7973,                 4.2139,             0.00021456,             0.00021456,             0.00021456
                     77,                 3.2921,                 3.3394,                 3.8714,                      0,                      0,                      0,                      0,                 4.2954,                 4.7973,                 4.2139,             0.00020906,             0.00020906,             0.00020906
                     78,                  3.054,                 3.2059,                 3.9329,                      0,                      0,                      0,                      0,                 4.2953,                 4.7998,                 4.2149,             0.00020335,             0.00020335,             0.00020335
                     79,                 3.5182,                 2.9968,                 3.7352,                      0,                      0,                      0,                      0,                 4.2953,                 4.7998,                 4.2149,             0.00019741,             0.00019741,             0.00019741
                     80,                 3.2538,                 3.0412,                 3.7286,                      0,                      0,                      0,                      0,                 4.2953,                 4.7998,                 4.2149,             0.00019125,             0.00019125,             0.00019125
                     81,                 3.0472,                 3.6564,                 3.9499,                      0,                      0,                      0,                      0,                 4.2961,                 4.7899,                 4.2136,             0.00018487,             0.00018487,             0.00018487
                     82,                 3.4878,                 2.8276,                 3.6536,                      0,                      0,                      0,                      0,                 4.2961,                 4.7899,                 4.2136,             0.00017827,             0.00017827,             0.00017827
                     83,                  2.859,                 3.5174,                 3.8321,                      0,                      0,                      0,                      0,                 4.2961,                 4.7899,                 4.2136,             0.00017145,             0.00017145,             0.00017145
                     84,                 3.3033,                 2.9909,                 3.5767,                      0,                      0,                      0,                      0,                 4.2962,                 4.7841,                 4.2114,             0.00016442,             0.00016442,             0.00016442
                     85,                 3.2438,                  2.925,                 3.7257,                      0,                      0,                      0,                      0,                 4.2962,                 4.7841,                 4.2114,             0.00015716,             0.00015716,             0.00015716
                     86,                 2.9718,                 3.2112,                 3.8897,                      0,                      0,                      0,                      0,                 4.2962,                 4.7841,                 4.2114,             0.00014968,             0.00014968,             0.00014968
                     87,                 3.2963,                 2.9801,                 3.6926,                      0,                      0,                      0,                      0,                 4.2962,                 4.7841,                 4.2114,             0.00014198,             0.00014198,             0.00014198
                     88,                 3.0852,                 3.0623,                 3.6371,                      0,                      0,                      0,                      0,                 4.2961,                 4.7795,                 4.2096,             0.00013406,             0.00013406,             0.00013406
                     89,                 3.2612,                   3.08,                 3.6707,                      0,                      0,                      0,                      0,                 4.2961,                 4.7795,                 4.2096,             0.00012593,             0.00012593,             0.00012593
                     90,                 3.4041,                 3.3401,                 3.8334,                      0,                      0,                      0,                      0,                 4.2961,                 4.7795,                 4.2096,             0.00011757,             0.00011757,             0.00011757
                     91,                 3.2121,                 3.5319,                 3.5539,                      0,                      0,                      0,                      0,                 4.2961,                 4.7795,                 4.2096,             0.00010899,             0.00010899,             0.00010899
                     92,                 3.4329,                 3.7083,                 3.5232,                      0,                      0,                      0,                      0,                 4.2965,                 4.7649,                 4.2057,             0.00010019,             0.00010019,             0.00010019
                     93,                 2.8148,                 2.9431,                  3.801,                      0,                      0,                      0,                      0,                 4.2965,                 4.7649,                 4.2057,             9.1173e-05,             9.1173e-05,             9.1173e-05
                     94,                 2.8621,                 3.4523,                 3.8335,                      0,                      0,                      0,                      0,                 4.2965,                 4.7649,                 4.2057,             8.1935e-05,             8.1935e-05,             8.1935e-05
                     95,                 3.0251,                 3.1987,                 3.6967,                      0,                      0,                      0,                      0,                 4.2965,                 4.7649,                 4.2057,             7.2477e-05,             7.2477e-05,             7.2477e-05
                     96,                 2.9095,                 3.1591,                 3.6866,                      0,                      0,                      0,                      0,                 4.3014,                 4.7477,                 4.1996,             6.2799e-05,             6.2799e-05,             6.2799e-05
                     97,                 2.7982,                 2.9438,                  3.807,                      0,                      0,                      0,                      0,                 4.3014,                 4.7477,                 4.1996,             5.2901e-05,             5.2901e-05,             5.2901e-05
                     98,                 2.9064,                 3.2674,                 3.7521,                      0,                      0,                      0,                      0,                 4.3014,                 4.7477,                 4.1996,             4.2783e-05,             4.2783e-05,             4.2783e-05
                     99,                 2.6744,                 3.0639,                 3.8145,                      0,                      0,                      0,                      0,                 4.3014,                 4.7477,                 4.1996,             3.2446e-05,             3.2446e-05,             3.2446e-05
                    100,                 2.8345,                 3.1638,                  3.681,                      0,                      0,                      0,                      0,                 4.3072,                 4.7231,                 4.1898,             2.1888e-05,             2.1888e-05,             2.1888e-05
