                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                 2.1761,                 1.6999,                 2.6212,                0.00146,                0.02941,                 0.0008,                 0.0002,                 4.4031,                 3.9218,                 4.3543,             0.00070354,             0.00070354,             0.00070354
                     42,                 2.2413,                  1.649,                 2.5485,                 0.0044,                0.08824,                0.00239,                0.00074,                 4.3772,                 3.8246,                  4.324,             0.00069744,             0.00069744,             0.00069744
                     43,                 2.2694,                 1.6875,                 2.4949,                 0.0044,                0.08824,                0.00239,                0.00074,                 4.3772,                 3.8246,                  4.324,              0.0006902,              0.0006902,              0.0006902
                     44,                 2.1061,                 1.6493,                 2.4856,                0.00519,                0.11765,                0.00325,                0.00114,                 4.3153,                 3.7143,                 4.2652,             0.00068183,             0.00068183,             0.00068183
                     45,                  2.157,                 1.6478,                 2.5155,                0.00519,                0.11765,                0.00325,                0.00114,                 4.3153,                 3.7143,                 4.2652,             0.00067233,             0.00067233,             0.00067233
                     46,                 2.1134,                 1.6141,                 2.4876,                0.00461,                0.13445,                0.00354,                0.00114,                 4.2608,                 3.6556,                 4.2162,              0.0006617,              0.0006617,              0.0006617
                     47,                 2.1393,                  1.574,                  2.432,                0.00461,                0.13445,                0.00354,                0.00114,                 4.2608,                 3.6556,                 4.2162,             0.00064994,             0.00064994,             0.00064994
                     48,                 2.2032,                 1.5664,                   2.48,                0.00431,                0.13025,                0.00354,                0.00123,                  4.234,                 3.6257,                 4.1967,             0.00063704,             0.00063704,             0.00063704
                     49,                 2.1274,                 1.4896,                 2.3343,                0.00431,                0.13025,                0.00354,                0.00123,                  4.234,                 3.6257,                 4.1967,             0.00062302,             0.00062302,             0.00062302
                     50,                 1.9721,                 1.6363,                  2.442,                0.00487,                0.15966,                0.00496,                0.00168,                  4.141,                 3.5239,                 4.1264,             0.00060786,             0.00060786,             0.00060786
                     51,                 2.0803,                 1.5524,                 2.3732,                0.00487,                0.15966,                0.00496,                0.00168,                  4.141,                 3.5239,                 4.1264,             0.00058571,             0.00058571,             0.00058571
                     52,                 2.1678,                 1.5241,                 2.3217,                0.00557,                0.19748,                 0.0311,                 0.0097,                 4.0265,                 3.4047,                 4.0412,             0.00058571,             0.00058571,             0.00058571
                     53,                 1.9834,                 1.5008,                 2.3368,                0.00557,                0.19748,                 0.0311,                 0.0097,                 4.0265,                 3.4047,                 4.0412,             0.00055743,             0.00055743,             0.00055743
                     54,                 1.9551,                  1.403,                 2.1911,                0.00666,                0.23109,                 0.0785,                0.02066,                 3.9186,                 3.3645,                 3.9858,             0.00052914,             0.00052914,             0.00052914
                     55,                  2.037,                  1.477,                 2.3079,                0.00666,                0.23109,                 0.0785,                0.02066,                 3.9186,                 3.3645,                 3.9858,             0.00050086,             0.00050086,             0.00050086
                     56,                 2.0057,                 1.4408,                 2.2321,                0.00824,                0.28151,                0.10533,                0.03368,                 3.7875,                 3.3232,                 3.9118,             0.00047257,             0.00047257,             0.00047257
                     57,                 1.9562,                 1.4573,                 2.1665,                0.00824,                0.28151,                0.10533,                0.03368,                 3.7875,                 3.3232,                 3.9118,             0.00044429,             0.00044429,             0.00044429
                     58,                 1.9958,                 1.3938,                 2.1987,                0.01063,                0.36134,                0.15361,                0.05987,                 3.5811,                  3.232,                 3.7919,               0.000416,               0.000416,               0.000416
                     59,                 1.9995,                 1.3672,                  2.139,                0.01063,                0.36134,                0.15361,                0.05987,                 3.5811,                  3.232,                 3.7919,             0.00038771,             0.00038771,             0.00038771
                     60,                 2.0591,                 1.4113,                 2.1799,                0.94834,                0.15966,                0.22233,                0.08839,                  3.297,                 3.0612,                 3.6268,             0.00035943,             0.00035943,             0.00035943
                     61,                 1.7542,                 1.5106,                 2.1155,                0.94834,                0.15966,                0.22233,                0.08839,                  3.297,                 3.0612,                 3.6268,             0.00033114,             0.00033114,             0.00033114
                     62,                 1.7296,                 1.5193,                 2.0968,                      1,                0.14934,                0.29365,                0.11849,                 3.0077,                 2.8608,                 3.4301,             0.00030286,             0.00030286,             0.00030286
                     63,                   1.74,                 1.4818,                 2.1604,                      1,                0.14934,                0.29365,                0.11849,                 3.0077,                 2.8608,                 3.4301,             0.00027457,             0.00027457,             0.00027457
                     64,                  1.738,                 1.4411,                 2.1512,                0.98187,                0.18067,                0.32913,                0.14609,                   2.71,                 2.6694,                  3.225,             0.00024629,             0.00024629,             0.00024629
                     65,                 1.6841,                 1.4114,                 2.0622,                0.98187,                0.18067,                0.32913,                0.14609,                   2.71,                 2.6694,                  3.225,               0.000218,               0.000218,               0.000218
                     66,                 1.7081,                  1.417,                 2.2028,                0.98359,                 0.2437,                0.36833,                0.16955,                 2.4741,                 2.5234,                 3.0605,             0.00018971,             0.00018971,             0.00018971
                     67,                 1.6474,                 1.4248,                  2.085,                0.98359,                 0.2437,                0.36833,                0.16955,                 2.4741,                 2.5234,                 3.0605,             0.00016143,             0.00016143,             0.00016143
                     68,                 1.6726,                 1.4108,                 2.0812,                0.95631,                0.27311,                0.40601,                0.20291,                 2.2812,                 2.3714,                 2.9075,             0.00013314,             0.00013314,             0.00013314
                     69,                 1.7043,                 1.4079,                 2.0789,                0.95631,                0.27311,                0.40601,                0.20291,                 2.2812,                 2.3714,                 2.9075,             0.00010486,             0.00010486,             0.00010486
                     70,                 1.6767,                 1.3818,                 2.0859,                0.93493,                0.30188,                 0.4539,                0.23506,                 2.1369,                  2.227,                 2.7707,             7.6571e-05,             7.6571e-05,             7.6571e-05
