                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 4.0386,                 4.1845,                 4.2113,                      0,                      0,                      0,                      0,                   4.33,                 4.5486,                 4.1638,             0.00022361,             0.00022361,             0.00022361
                     23,                 3.7449,                 3.9395,                 4.2342,                      0,                      0,                      0,                      0,                 4.3293,                 4.5553,                 4.1646,             0.00023377,             0.00023377,             0.00023377
                     24,                 4.0278,                 3.9834,                 4.2002,                      0,                      0,                      0,                      0,                 4.3293,                 4.5553,                 4.1646,             0.00024389,             0.00024389,             0.00024389
                     25,                 3.5974,                  4.028,                 4.2633,                      0,                      0,                      0,                      0,                 4.3284,                 4.5633,                 4.1656,             0.00025397,             0.00025397,             0.00025397
                     26,                 3.7623,                 3.7376,                 4.1688,                      0,                      0,                      0,                      0,                 4.3284,                 4.5633,                 4.1656,               0.000264,               0.000264,               0.000264
                     27,                 3.8936,                 3.7885,                 4.2128,                      0,                      0,                      0,                      0,                 4.3274,                 4.5725,                 4.1668,             0.00027399,             0.00027399,             0.00027399
                     28,                 3.2614,                 3.9267,                  4.201,                      0,                      0,                      0,                      0,                 4.3274,                 4.5725,                 4.1668,             0.00028393,             0.00028393,             0.00028393
                     29,                 3.7111,                 3.9289,                 4.1554,                      0,                      0,                      0,                      0,                 4.3264,                 4.5828,                 4.1681,             0.00029383,             0.00029383,             0.00029383
                     30,                 4.0624,                 3.8197,                 4.1126,                      0,                      0,                      0,                      0,                 4.3264,                 4.5828,                 4.1681,             0.00030369,             0.00030369,             0.00030369
                     31,                 3.7424,                 3.8007,                 4.0943,                      0,                      0,                      0,                      0,                 4.3252,                  4.595,                 4.1696,              0.0003135,              0.0003135,              0.0003135
                     32,                 4.2028,                 3.5604,                 4.0629,                      0,                      0,                      0,                      0,                 4.3252,                  4.595,                 4.1696,             0.00032327,             0.00032327,             0.00032327
                     33,                 2.9755,                 3.8525,                 4.2441,                      0,                      0,                      0,                      0,                  4.324,                 4.6074,                 4.1713,             0.00033299,             0.00033299,             0.00033299
                     34,                 4.0721,                 4.0712,                 4.0845,                      0,                      0,                      0,                      0,                  4.324,                 4.6074,                 4.1713,             0.00034267,             0.00034267,             0.00034267
                     35,                 4.1682,                 3.6395,                 4.0808,                      0,                      0,                      0,                      0,                 4.3222,                 4.6212,                  4.173,             0.00035231,             0.00035231,             0.00035231
                     36,                 3.8894,                 3.5259,                 4.0512,                      0,                      0,                      0,                      0,                 4.3222,                 4.6212,                  4.173,              0.0003619,              0.0003619,              0.0003619
                     37,                 3.8367,                 3.6485,                 4.0304,                      0,                      0,                      0,                      0,                   4.32,                 4.6356,                 4.1751,             0.00037145,             0.00037145,             0.00037145
                     38,                 4.1132,                 3.7622,                 3.9896,                      0,                      0,                      0,                      0,                   4.32,                 4.6356,                 4.1751,             0.00038096,             0.00038096,             0.00038096
                     39,                 4.0042,                 3.6986,                 4.0836,                      0,                      0,                      0,                      0,                 4.3174,                 4.6511,                 4.1769,             0.00039042,             0.00039042,             0.00039042
                     40,                 3.2365,                 3.4718,                 4.0938,                      0,                      0,                      0,                      0,                 4.3174,                 4.6511,                 4.1769,             0.00039983,             0.00039983,             0.00039983
                     41,                 3.4529,                 3.3795,                 4.0729,                      0,                      0,                      0,                      0,                 4.3135,                  4.668,                 4.1801,              0.0004092,              0.0004092,              0.0004092
                     42,                 4.3774,                 3.8791,                 3.9483,                      0,                      0,                      0,                      0,                 4.3135,                  4.668,                 4.1801,             0.00041853,             0.00041853,             0.00041853
                     43,                 3.4236,                 3.4907,                 3.8723,                      0,                      0,                      0,                      0,                 4.3092,                 4.6867,                 4.1848,             0.00042782,             0.00042782,             0.00042782
                     44,                 3.2463,                  3.512,                      4,                      0,                      0,                      0,                      0,                 4.3092,                 4.6867,                 4.1848,             0.00043706,             0.00043706,             0.00043706
                     45,                 3.3428,                 3.5074,                 4.1285,                      0,                      0,                      0,                      0,                 4.3034,                 4.7045,                  4.189,             0.00044625,             0.00044625,             0.00044625
                     46,                 3.6386,                 3.3853,                 3.9161,                      0,                      0,                      0,                      0,                 4.3034,                 4.7045,                  4.189,              0.0004554,              0.0004554,              0.0004554
                     47,                 3.4968,                 3.5251,                 3.9393,                      0,                      0,                      0,                      0,                 4.2981,                 4.7206,                 4.1934,             0.00046451,             0.00046451,             0.00046451
                     48,                 3.0449,                  3.385,                 3.9278,                      0,                      0,                      0,                      0,                 4.2981,                 4.7206,                 4.1934,             0.00047358,             0.00047358,             0.00047358
                     49,                 3.4766,                 3.2042,                  3.818,                      0,                      0,                      0,                      0,                 4.2965,                 4.7373,                 4.1991,              0.0004826,              0.0004826,              0.0004826
                     50,                 3.7843,                  3.136,                 3.6542,                      0,                      0,                      0,                      0,                 4.2965,                 4.7373,                 4.1991,             0.00049157,             0.00049157,             0.00049157
                     51,                 3.1888,                 3.3077,                   3.79,                      0,                      0,                      0,                      0,                 4.2949,                 4.7555,                 4.2057,             0.00050051,             0.00050051,             0.00050051
                     52,                 2.8939,                 3.3078,                 3.8406,                      0,                      0,                      0,                      0,                 4.2949,                 4.7555,                 4.2057,             0.00050939,             0.00050939,             0.00050939
                     53,                 3.1321,                  3.268,                 3.8321,                      0,                      0,                      0,                      0,                 4.2949,                 4.7555,                 4.2057,             0.00051824,             0.00051824,             0.00051824
                     54,                 3.5582,                 3.4413,                 3.8414,                      0,                      0,                      0,                      0,                 4.2937,                 4.7707,                 4.2125,             0.00052704,             0.00052704,             0.00052704
                     55,                 3.2591,                 3.2533,                 3.7976,                      0,                      0,                      0,                      0,                 4.2937,                 4.7707,                 4.2125,             0.00053579,             0.00053579,             0.00053579
                     56,                 3.3782,                 3.0383,                 3.6279,                      0,                      0,                      0,                      0,                 4.2937,                 4.7707,                 4.2125,             0.00054451,             0.00054451,             0.00054451
                     57,                 3.5474,                 3.1722,                 3.6901,                      0,                      0,                      0,                      0,                 4.2919,                 4.7868,                 4.2207,             0.00055317,             0.00055317,             0.00055317
                     58,                 2.9559,                 3.2984,                  3.787,                      0,                      0,                      0,                      0,                 4.2919,                 4.7868,                 4.2207,              0.0005618,              0.0005618,              0.0005618
                     59,                 3.6581,                 3.4962,                 3.7088,                      0,                      0,                      0,                      0,                 4.2919,                 4.7868,                 4.2207,             0.00057038,             0.00057038,             0.00057038
                     60,                 3.6694,                 3.0637,                 3.5941,                      0,                      0,                      0,                      0,                 4.2895,                 4.8013,                  4.228,             0.00057892,             0.00057892,             0.00057892
                     61,                 3.1177,                 3.2242,                 3.8076,                      0,                      0,                      0,                      0,                 4.2895,                 4.8013,                  4.228,             0.00058741,             0.00058741,             0.00058741
                     62,                 2.9871,                 3.1102,                 3.7118,                      0,                      0,                      0,                      0,                 4.2895,                 4.8013,                  4.228,             0.00059586,             0.00059586,             0.00059586
                     63,                 3.0789,                 2.9685,                 3.5769,                      0,                      0,                      0,                      0,                 4.2855,                 4.8274,                 4.2404,             0.00060426,             0.00060426,             0.00060426
                     64,                 3.0405,                 3.2449,                 3.7466,                      0,                      0,                      0,                      0,                 4.2855,                 4.8274,                 4.2404,             0.00061262,             0.00061262,             0.00061262
                     65,                 3.1841,                 2.6712,                 3.4222,                      0,                      0,                      0,                      0,                 4.2855,                 4.8274,                 4.2404,             0.00062094,             0.00062094,             0.00062094
                     66,                 3.4965,                 3.2896,                 3.5974,                      0,                      0,                      0,                      0,                 4.2829,                 4.8454,                   4.25,             0.00062921,             0.00062921,             0.00062921
                     67,                 2.7609,                  3.003,                 3.7076,                      0,                      0,                      0,                      0,                 4.2829,                 4.8454,                   4.25,             0.00063744,             0.00063744,             0.00063744
                     68,                 3.1607,                  2.777,                 3.5454,                      0,                      0,                      0,                      0,                 4.2829,                 4.8454,                   4.25,             0.00064562,             0.00064562,             0.00064562
                     69,                 3.1982,                 2.8024,                 3.6057,                      0,                      0,                      0,                      0,                 4.2824,                 4.8504,                 4.2564,             0.00065376,             0.00065376,             0.00065376
                     70,                  3.039,                 3.3663,                 3.8227,                      0,                      0,                      0,                      0,                 4.2824,                 4.8504,                 4.2564,             0.00066186,             0.00066186,             0.00066186
                     71,                 2.9565,                 2.8848,                  3.735,                      0,                      0,                      0,                      0,                 4.2824,                 4.8504,                 4.2564,             0.00066991,             0.00066991,             0.00066991
                     72,                 2.8417,                   3.07,                 3.6544,                      0,                      0,                      0,                      0,                 4.2814,                 4.8551,                 4.2636,             0.00067792,             0.00067792,             0.00067792
                     73,                 2.8136,                 3.1992,                  3.766,                      0,                      0,                      0,                      0,                 4.2814,                 4.8551,                 4.2636,             0.00068588,             0.00068588,             0.00068588
                     74,                 3.3576,                 3.1084,                 3.5103,                      0,                      0,                      0,                      0,                 4.2814,                 4.8551,                 4.2636,              0.0006938,              0.0006938,              0.0006938
                     75,                 2.6725,                 3.2514,                 3.5924,                      0,                      0,                      0,                      0,                 4.2787,                 4.8871,                 4.2834,             0.00070168,             0.00070168,             0.00070168
                     76,                 2.7841,                 2.9983,                 3.5842,                      0,                      0,                      0,                      0,                 4.2787,                 4.8871,                 4.2834,             0.00070951,             0.00070951,             0.00070951
                     77,                 3.0829,                  2.923,                 3.5259,                      0,                      0,                      0,                      0,                 4.2787,                 4.8871,                 4.2834,              0.0007173,              0.0007173,              0.0007173
                     78,                 2.7373,                 2.9157,                 3.5615,                      0,                      0,                      0,                      0,                 4.2782,                 4.9151,                 4.3029,             0.00072505,             0.00072505,             0.00072505
                     79,                 3.3442,                 2.7824,                 3.2836,                      0,                      0,                      0,                      0,                 4.2782,                 4.9151,                 4.3029,             0.00073275,             0.00073275,             0.00073275
                     80,                 3.0668,                  2.451,                 3.2426,                      0,                      0,                      0,                      0,                 4.2782,                 4.9151,                 4.3029,              0.0007404,              0.0007404,              0.0007404
                     81,                 3.1415,                 3.6241,                 3.7452,                      0,                      0,                      0,                      0,                 4.2963,                 4.8153,                 4.2555,             0.00074801,             0.00074801,             0.00074801
                     82,                 3.1442,                 2.4374,                 3.0873,                      0,                      0,                      0,                      0,                 4.2963,                 4.8153,                 4.2555,             0.00075558,             0.00075558,             0.00075558
                     83,                 2.6571,                 3.0065,                 3.3968,                      0,                      0,                      0,                      0,                 4.2963,                 4.8153,                 4.2555,             0.00076311,             0.00076311,             0.00076311
                     84,                 2.9848,                 2.7807,                 3.1396,                      0,                      0,                      0,                      0,                 4.3203,                 4.7231,                 4.2029,             0.00077059,             0.00077059,             0.00077059
                     85,                 3.0579,                 2.5827,                 3.1755,                      0,                      0,                      0,                      0,                 4.3203,                 4.7231,                 4.2029,             0.00077802,             0.00077802,             0.00077802
                     86,                   2.68,                 2.8945,                 3.4214,                      0,                      0,                      0,                      0,                 4.3203,                 4.7231,                 4.2029,             0.00078542,             0.00078542,             0.00078542
                     87,                  3.037,                 2.6558,                 3.1875,                      0,                      0,                      0,                      0,                 4.3203,                 4.7231,                 4.2029,             0.00079276,             0.00079276,             0.00079276
                     88,                 2.9608,                 2.5712,                 3.0363,                      0,                      0,                      0,                      0,                 4.2913,                 4.7927,                 4.2408,             0.00080007,             0.00080007,             0.00080007
                     89,                 3.0178,                 2.8072,                 3.1833,                      0,                      0,                      0,                      0,                 4.2913,                 4.7927,                 4.2408,             0.00080733,             0.00080733,             0.00080733
                     90,                 3.2092,                  3.049,                 3.4249,                      0,                      0,                      0,                      0,                 4.2913,                 4.7927,                 4.2408,             0.00081455,             0.00081455,             0.00081455
                     91,                 2.8247,                 3.0586,                 3.3879,                      0,                      0,                      0,                      0,                 4.2913,                 4.7927,                 4.2408,             0.00082172,             0.00082172,             0.00082172
                     92,                 3.3527,                 2.7593,                 3.1164,                      0,                      0,                      0,                      0,                 4.2875,                 4.9247,                 4.3255,             0.00082885,             0.00082885,             0.00082885
                     93,                 2.6613,                 2.6097,                 3.1361,                      0,                      0,                      0,                      0,                 4.2875,                 4.9247,                 4.3255,             0.00083593,             0.00083593,             0.00083593
                     94,                 2.7654,                 2.6379,                 3.0708,                      0,                      0,                      0,                      0,                 4.2875,                 4.9247,                 4.3255,             0.00084297,             0.00084297,             0.00084297
                     95,                 3.2233,                 2.7982,                 3.1638,                      0,                      0,                      0,                      0,                 4.2875,                 4.9247,                 4.3255,             0.00084997,             0.00084997,             0.00084997
                     96,                 2.9028,                 2.9728,                 3.4543,                      0,                      0,                      0,                      0,                 4.3214,                 5.0448,                 4.4123,             0.00085692,             0.00085692,             0.00085692
                     97,                  2.494,                 2.6932,                 3.3123,                      0,                      0,                      0,                      0,                 4.3214,                 5.0448,                 4.4123,             0.00086383,             0.00086383,             0.00086383
                     98,                 3.1385,                 2.3922,                 2.9107,                      0,                      0,                      0,                      0,                 4.3214,                 5.0448,                 4.4123,             0.00087069,             0.00087069,             0.00087069
                     99,                 2.8294,                 2.4867,                 3.0748,                      0,                      0,                      0,                      0,                 4.3214,                 5.0448,                 4.4123,             0.00087751,             0.00087751,             0.00087751
                    100,                 2.7934,                 2.5296,                 3.0509,                      0,                      0,                      0,                      0,                 4.3771,                 5.1116,                 4.4905,             0.00088429,             0.00088429,             0.00088429
                    101,                 3.3047,                 2.8308,                 3.0797,                      0,                      0,                      0,                      0,                 4.3771,                 5.1116,                 4.4905,             0.00089102,             0.00089102,             0.00089102
                    102,                 2.8402,                 2.7102,                 3.1904,                      0,                      0,                      0,                      0,                 4.3771,                 5.1116,                 4.4905,             0.00089102,             0.00089102,             0.00089102
                    103,                 3.0965,                 2.4243,                 2.9098,                      0,                      0,                      0,                      0,                 4.3771,                 5.1116,                 4.4905,             0.00088882,             0.00088882,             0.00088882
                    104,                 2.5951,                 2.5753,                 2.9842,                      0,                      0,                      0,                      0,                 4.3839,                  5.119,                 4.5259,             0.00088662,             0.00088662,             0.00088662
                    105,                  2.704,                 2.2967,                 2.9302,                      0,                      0,                      0,                      0,                 4.3839,                  5.119,                 4.5259,             0.00088442,             0.00088442,             0.00088442
                    106,                 2.7996,                 2.2496,                 2.8713,                      0,                      0,                      0,                      0,                 4.3839,                  5.119,                 4.5259,             0.00088222,             0.00088222,             0.00088222
                    107,                 3.1623,                 2.6507,                 2.8736,                      0,                      0,                      0,                      0,                 4.3839,                  5.119,                 4.5259,             0.00088002,             0.00088002,             0.00088002
                    108,                 2.5726,                 2.2498,                 2.9433,                      0,                      0,                      0,                      0,                 4.3386,                 5.0918,                 4.5091,             0.00087782,             0.00087782,             0.00087782
                    109,                 3.2438,                 2.5508,                 2.9727,                      0,                      0,                      0,                      0,                 4.3386,                 5.0918,                 4.5091,             0.00087562,             0.00087562,             0.00087562
                    110,                 2.8418,                 2.3689,                 2.7766,                      0,                      0,                      0,                      0,                 4.3386,                 5.0918,                 4.5091,             0.00087342,             0.00087342,             0.00087342
                    111,                 2.4743,                 2.2581,                 2.9291,                      0,                      0,                      0,                      0,                 4.3386,                 5.0918,                 4.5091,             0.00087122,             0.00087122,             0.00087122
                    112,                 2.3108,                 2.1346,                 2.8085,                      0,                      0,                      0,                      0,                 4.2859,                 5.0615,                 4.4888,             0.00086902,             0.00086902,             0.00086902
                    113,                 2.9562,                  2.297,                 2.9146,                      0,                      0,                      0,                      0,                 4.2859,                 5.0615,                 4.4888,             0.00086682,             0.00086682,             0.00086682
                    114,                 3.0187,                 2.2521,                 2.8722,                      0,                      0,                      0,                      0,                 4.2859,                 5.0615,                 4.4888,             0.00086462,             0.00086462,             0.00086462
                    115,                 3.3104,                 3.2388,                 3.0989,                      0,                      0,                      0,                      0,                 4.2859,                 5.0615,                 4.4888,             0.00086242,             0.00086242,             0.00086242
                    116,                 2.9441,                  2.339,                  2.868,                      0,                      0,                      0,                      0,                 4.2195,                 4.9798,                 4.4207,             0.00086023,             0.00086023,             0.00086023
                    117,                  3.184,                 2.4245,                 2.9197,                      0,                      0,                      0,                      0,                 4.2195,                 4.9798,                 4.4207,             0.00085803,             0.00085803,             0.00085803
                    118,                 3.5166,                 2.6114,                 2.8681,                      0,                      0,                      0,                      0,                 4.2195,                 4.9798,                 4.4207,             0.00085583,             0.00085583,             0.00085583
                    119,                 2.8692,                 2.7713,                 3.1456,                      0,                      0,                      0,                      0,                 4.2195,                 4.9798,                 4.4207,             0.00085363,             0.00085363,             0.00085363
                    120,                 2.8822,                  2.391,                 2.8864,                      0,                      0,                      0,                      0,                 4.0639,                 4.8153,                 4.3035,             0.00085143,             0.00085143,             0.00085143
                    121,                 2.3398,                 2.1441,                 2.6936,                      0,                      0,                      0,                      0,                 4.0639,                 4.8153,                 4.3035,             0.00084923,             0.00084923,             0.00084923
                    122,                 2.8307,                 2.3629,                 2.7836,                      0,                      0,                      0,                      0,                 4.0639,                 4.8153,                 4.3035,             0.00084703,             0.00084703,             0.00084703
                    123,                 3.0499,                 2.3354,                 2.8445,                      0,                      0,                      0,                      0,                 4.0639,                 4.8153,                 4.3035,             0.00084483,             0.00084483,             0.00084483
                    124,                 2.7782,                 2.2575,                 2.7861,                0.00926,                   0.05,                0.04417,                0.01043,                 3.9373,                 4.4446,                 4.0754,             0.00084263,             0.00084263,             0.00084263
                    125,                 2.9041,                 2.3612,                 2.8012,                0.00926,                   0.05,                0.04417,                0.01043,                 3.9373,                 4.4446,                 4.0754,             0.00084043,             0.00084043,             0.00084043
                    126,                 2.5568,                 2.4388,                 2.6505,                0.00926,                   0.05,                0.04417,                0.01043,                 3.9373,                 4.4446,                 4.0754,             0.00083823,             0.00083823,             0.00083823
                    127,                 2.4631,                 2.3214,                 2.7978,                0.00926,                   0.05,                0.04417,                0.01043,                 3.9373,                 4.4446,                 4.0754,             0.00083603,             0.00083603,             0.00083603
                    128,                 2.4642,                 2.1354,                 2.7679,                0.88685,                  0.275,                0.31893,                0.14664,                 3.3799,                 3.4622,                 3.5099,             0.00083383,             0.00083383,             0.00083383
                    129,                 2.3491,                 1.9803,                 2.7211,                0.88685,                  0.275,                0.31893,                0.14664,                 3.3799,                 3.4622,                 3.5099,             0.00083163,             0.00083163,             0.00083163
                    130,                 2.5599,                  2.119,                  2.621,                0.88685,                  0.275,                0.31893,                0.14664,                 3.3799,                 3.4622,                 3.5099,             0.00082943,             0.00082943,             0.00082943
                    131,                 2.3179,                 2.2029,                 2.7296,                0.88685,                  0.275,                0.31893,                0.14664,                 3.3799,                 3.4622,                 3.5099,             0.00082723,             0.00082723,             0.00082723
                    132,                  2.581,                 2.9122,                 3.1592,                0.94012,                    0.3,                0.32288,                0.16476,                 3.1585,                 3.1455,                 3.2717,             0.00082503,             0.00082503,             0.00082503
                    133,                 2.5156,                 2.7539,                 3.1915,                0.94012,                    0.3,                0.32288,                0.16476,                 3.1585,                 3.1455,                 3.2717,             0.00082283,             0.00082283,             0.00082283
                    134,                 2.7895,                 2.6503,                 3.2241,                0.94012,                    0.3,                0.32288,                0.16476,                 3.1585,                 3.1455,                 3.2717,             0.00082063,             0.00082063,             0.00082063
                    135,                 3.1489,                 2.5317,                 2.6115,                0.94012,                    0.3,                0.32288,                0.16476,                 3.1585,                 3.1455,                 3.2717,             0.00081843,             0.00081843,             0.00081843
                    136,                 2.8687,                 2.7461,                 2.7272,                0.93927,                0.27992,                0.34704,                0.17603,                 2.9185,                 3.0766,                 3.1545,             0.00081623,             0.00081623,             0.00081623
                    137,                 2.3752,                 2.1072,                 2.6509,                0.93927,                0.27992,                0.34704,                0.17603,                 2.9185,                 3.0766,                 3.1545,             0.00081403,             0.00081403,             0.00081403
                    138,                 2.6626,                 2.0649,                 2.6059,                0.93927,                0.27992,                0.34704,                0.17603,                 2.9185,                 3.0766,                 3.1545,             0.00081183,             0.00081183,             0.00081183
                    139,                 2.6063,                 2.4758,                 2.6247,                0.93927,                0.27992,                0.34704,                0.17603,                 2.9185,                 3.0766,                 3.1545,             0.00080963,             0.00080963,             0.00080963
                    140,                 2.9871,                 2.5149,                 2.6142,                0.99659,                   0.25,                 0.3537,                0.17841,                 2.9762,                 3.1948,                  3.084,             0.00080743,             0.00080743,             0.00080743
                    141,                 2.6279,                 2.3687,                 2.4422,                0.99659,                   0.25,                 0.3537,                0.17841,                 2.9762,                 3.1948,                  3.084,             0.00080523,             0.00080523,             0.00080523
                    142,                 2.7131,                 2.4917,                 2.8881,                0.99659,                   0.25,                 0.3537,                0.17841,                 2.9762,                 3.1948,                  3.084,             0.00080303,             0.00080303,             0.00080303
                    143,                 2.8168,                 2.5564,                 3.0631,                0.99659,                   0.25,                 0.3537,                0.17841,                 2.9762,                 3.1948,                  3.084,             0.00080083,             0.00080083,             0.00080083
                    144,                 2.4816,                 2.3068,                 2.6848,                0.99674,                   0.25,                0.34636,                0.15828,                 3.0968,                 3.3502,                  3.194,             0.00079863,             0.00079863,             0.00079863
                    145,                 2.3749,                 2.2874,                 2.5773,                0.99674,                   0.25,                0.34636,                0.15828,                 3.0968,                 3.3502,                  3.194,             0.00079643,             0.00079643,             0.00079643
                    146,                 2.5715,                  2.466,                 2.8845,                0.99674,                   0.25,                0.34636,                0.15828,                 3.0968,                 3.3502,                  3.194,             0.00079423,             0.00079423,             0.00079423
                    147,                 2.6328,                 2.5353,                 2.6458,                0.99674,                   0.25,                0.34636,                0.15828,                 3.0968,                 3.3502,                  3.194,             0.00079203,             0.00079203,             0.00079203
                    148,                 2.6372,                 2.6476,                 3.0651,                0.99646,                   0.25,                0.33949,                0.13559,                 3.5856,                 3.4465,                  3.441,             0.00078983,             0.00078983,             0.00078983
                    149,                 2.3135,                 2.0819,                 2.7395,                0.99646,                   0.25,                0.33949,                0.13559,                 3.5856,                 3.4465,                  3.441,             0.00078763,             0.00078763,             0.00078763
                    150,                 2.4567,                 2.1108,                 2.5223,                0.99646,                   0.25,                0.33949,                0.13559,                 3.5856,                 3.4465,                  3.441,             0.00078543,             0.00078543,             0.00078543
                    151,                 2.5117,                 1.9903,                 2.6918,                0.99646,                   0.25,                0.33949,                0.13559,                 3.5856,                 3.4465,                  3.441,             0.00078323,             0.00078323,             0.00078323
                    152,                 2.4032,                 2.0841,                 2.5242,                0.99397,                   0.25,                0.32298,                 0.1194,                 3.7488,                 3.5161,                 3.5648,             0.00078103,             0.00078103,             0.00078103
                    153,                 2.6648,                   2.59,                 2.7653,                0.99397,                   0.25,                0.32298,                 0.1194,                 3.7488,                 3.5161,                 3.5648,             0.00077883,             0.00077883,             0.00077883
                    154,                 2.2658,                  2.204,                 2.7457,                0.99397,                   0.25,                0.32298,                 0.1194,                 3.7488,                 3.5161,                 3.5648,             0.00077663,             0.00077663,             0.00077663
                    155,                 2.5194,                 2.0888,                 2.5726,                0.99397,                   0.25,                0.32298,                 0.1194,                 3.7488,                 3.5161,                 3.5648,             0.00077443,             0.00077443,             0.00077443
                    156,                 2.7382,                 1.9734,                 2.5295,                0.76077,                  0.325,                0.32102,                0.11382,                 3.5376,                 3.3079,                 3.5488,             0.00077223,             0.00077223,             0.00077223
                    157,                 2.3062,                 2.1582,                 2.6876,                0.76077,                  0.325,                0.32102,                0.11382,                 3.5376,                 3.3079,                 3.5488,             0.00077003,             0.00077003,             0.00077003
                    158,                 2.7343,                 2.3654,                  2.631,                0.76077,                  0.325,                0.32102,                0.11382,                 3.5376,                 3.3079,                 3.5488,             0.00076783,             0.00076783,             0.00076783
                    159,                 2.4074,                 2.2563,                 2.8445,                0.76077,                  0.325,                0.32102,                0.11382,                 3.5376,                 3.3079,                 3.5488,             0.00076563,             0.00076563,             0.00076563
                    160,                 2.3467,                 2.0065,                 2.5231,                0.74256,                  0.325,                0.20787,                0.09648,                 3.1896,                 3.0036,                 3.3103,             0.00076343,             0.00076343,             0.00076343
                    161,                 2.3885,                 2.4103,                 2.6656,                0.74256,                  0.325,                0.20787,                0.09648,                 3.1896,                 3.0036,                 3.3103,             0.00076123,             0.00076123,             0.00076123
                    162,                 2.3414,                 1.8828,                 2.5086,                0.74256,                  0.325,                0.20787,                0.09648,                 3.1896,                 3.0036,                 3.3103,             0.00075904,             0.00075904,             0.00075904
